"TEAM","COMP","PASS.ATT","PASS.PCT","PASS.YDS..OFF.","PASS.YDS.ATT","PASS.TD","PASS.INT..OFF.","QBR","RUSH.ATT","RUSH.YDS..OFF.","RUSH.YDS.ATT","RUSH.TD..OFF.","TOTAL.FIRST.DOWNS","RUSH.FIRST.DOWNS","PASS.FIRST.DOWNS","THRD.DOWN.MADE","THRD.DOWN.ATT","THRD.DOWN.PCT","FOURTH.DOWN.ATT","PENALTIES","KICKING.PTS","FGA","FG.LNG","XP","PUNTS","PTS.AGAINST","TOTAL.YDS..DEF.","PASS.YDS..DEF.","RUSH.YARDS..DEF."
"213",7,2,3,3,4,4,3,1,6,5,4,4,4,5,3,5,4,4,4,1,4,3,1,1,6,2,3,4,4,3
"214",7,2,3,3,4,4,3,2,6,7,4,4,3,5,3,6,7,7,5,3,3,3,2,1,4,1,3,4,5,1
"215",7,4,4,4,4,3,2,1,5,3,2,3,1,4,5,2,4,5,3,3,1,1,1,1,2,3,5,5,5,3
"216",7,3,3,4,3,3,2,3,4,5,4,4,4,5,3,5,4,4,4,2,4,2,1,1,5,2,3,4,3,2
"217",7,1,2,1,1,1,1,2,2,6,4,3,2,3,1,4,3,7,3,4,2,1,1,1,2,5,3,3,2,3
"218",7,3,2,6,5,6,3,1,7,5,4,4,5,5,3,5,4,4,5,2,4,3,1,1,7,2,2,3,3,2
"219",7,3,3,5,5,6,5,1,7,4,4,4,4,5,3,5,7,5,6,2,4,3,1,4,7,1,1,2,2,2
"220",7,4,3,5,4,3,4,4,5,5,5,5,4,6,4,6,2,3,3,4,4,3,1,5,5,1,3,3,2,3
"221",7,3,3,5,5,4,5,1,7,3,3,4,4,4,4,3,3,4,4,3,2,3,1,1,6,2,2,4,3,3
"222",7,3,3,5,5,5,5,2,7,3,4,5,3,5,4,3,3,3,4,2,3,3,1,1,7,2,1,3,3,2
"223",7,3,2,6,4,5,7,1,7,5,5,5,3,6,4,6,4,3,5,2,5,3,1,5,7,1,2,2,2,2
"224",7,4,4,5,4,3,1,2,4,4,3,4,5,5,4,3,3,5,3,4,4,2,1,1,5,3,3,3,3,2
"225",7,2,2,5,3,4,4,2,6,4,5,5,4,4,3,3,6,5,5,1,3,3,1,1,6,2,3,6,6,2
"226",7,3,3,4,4,4,2,4,4,5,6,5,7,6,3,6,6,4,5,1,4,4,2,5,7,1,4,4,3,2
"227",7,1,2,1,2,2,2,1,4,5,4,4,1,4,2,5,3,5,3,6,4,2,1,1,3,3,1,3,2,3
"228",7,4,3,6,4,3,5,1,7,4,4,5,3,6,4,5,4,3,5,1,2,4,2,1,6,1,1,2,2,2
"229",7,2,2,4,4,5,3,1,7,3,2,3,2,2,2,2,2,4,3,2,2,2,1,1,4,3,3,4,2,5
"230",7,4,5,3,5,3,6,3,5,5,4,4,1,6,4,5,3,5,3,6,4,6,3,5,5,2,5,4,4,3
"231",7,3,3,4,4,4,6,1,7,4,4,5,2,6,4,4,2,4,3,5,2,4,2,5,6,1,4,4,3,3
"232",7,4,3,6,5,4,2,1,6,5,4,4,4,5,4,4,5,5,5,3,2,5,2,6,6,2,1,2,2,1
"233",7,2,3,2,3,2,2,1,4,4,2,3,1,4,3,2,2,5,2,2,6,3,2,1,2,5,4,4,4,3
"234",7,2,3,2,2,2,3,2,4,4,4,4,3,4,3,4,4,4,4,2,3,3,1,4,4,3,3,4,2,4
"235",7,3,3,4,5,4,3,1,6,4,4,5,4,5,4,4,4,4,5,1,2,3,1,1,6,2,2,3,2,3
"236",8,4,4,5,2,2,1,2,3,4,3,4,1,4,3,3,4,6,3,2,1,1,1,1,1,3,4,5,4,4
"237",8,5,4,6,3,2,1,5,3,3,2,3,1,4,3,3,3,4,3,2,3,2,2,1,1,3,3,4,4,2
"238",8,2,2,5,2,2,1,2,3,5,3,3,2,3,3,3,4,5,3,2,3,2,1,5,1,4,2,2,2,1
"239",8,3,2,6,3,4,5,1,7,2,2,4,1,3,3,2,3,3,4,1,1,2,1,1,4,3,3,5,4,4
"240",8,3,3,5,4,4,4,1,7,4,4,5,4,6,4,5,2,3,3,3,1,4,2,1,4,2,5,6,2,7
"241",8,5,6,3,5,2,2,4,3,3,2,3,1,7,6,2,5,7,3,5,2,2,2,4,2,1,3,4,3,3
"242",8,4,3,6,3,3,3,2,5,5,3,4,3,5,4,3,5,6,4,1,2,4,2,6,4,2,1,3,3,2
"243",8,3,3,5,2,2,1,3,4,4,3,4,4,4,3,3,5,5,4,1,2,3,1,6,4,3,3,3,2,3
"244",8,3,4,3,3,2,1,1,4,3,2,4,2,3,3,2,3,6,3,3,2,4,3,6,2,4,4,5,3,5
"245",8,3,3,4,2,2,2,3,4,3,2,3,1,3,3,2,1,4,1,1,2,2,1,1,3,4,3,3,3,2
"246",8,2,2,5,3,4,3,1,7,4,4,5,4,4,3,4,2,3,3,1,1,3,1,1,6,2,2,2,2,2
"247",8,3,3,6,2,2,2,1,5,3,4,6,3,4,3,4,3,3,4,1,2,3,2,1,3,2,2,4,4,3
"248",8,3,3,5,3,3,5,1,6,4,3,4,3,4,3,4,3,4,3,3,1,3,1,1,6,3,2,3,3,3
"249",8,3,3,5,4,4,2,2,5,5,4,4,3,6,4,5,4,4,4,1,4,2,1,5,3,3,3,4,5,1
"250",8,3,3,5,3,3,1,4,3,2,2,3,2,3,3,1,1,3,2,1,4,2,1,1,2,4,3,4,3,2
"251",8,4,3,7,3,3,1,2,5,3,3,4,4,5,4,4,4,3,6,1,2,4,2,4,4,1,2,3,1,3
"252",8,3,3,5,3,3,3,1,6,2,2,3,1,2,3,1,2,4,3,1,3,3,1,1,4,4,2,3,3,2
"253",8,3,3,7,3,3,1,1,6,5,4,4,5,5,4,5,5,4,5,2,2,3,1,6,5,2,1,3,3,1
"254",8,4,4,6,4,3,1,2,5,5,3,3,4,5,5,3,6,6,5,4,2,1,1,1,2,2,4,5,5,2
"255",8,3,3,7,3,3,1,1,5,4,4,4,4,4,3,4,4,5,4,2,3,3,3,5,3,2,1,2,2,2
"256",8,3,3,5,4,3,3,1,6,2,2,3,1,3,3,2,2,4,2,2,2,6,3,1,4,2,2,3,3,1
"257",8,3,2,7,3,4,3,1,7,4,3,4,4,5,3,4,6,5,5,1,2,4,3,4,4,2,1,3,2,2
"258",8,4,5,3,4,2,2,6,3,2,2,3,1,4,4,2,4,5,3,6,3,1,1,1,2,2,3,3,1,4
"259",8,3,3,5,3,3,3,1,6,5,4,4,4,5,3,4,3,5,3,2,3,4,2,5,5,4,1,2,1,2
"260",8,4,3,7,4,4,2,2,6,4,3,4,4,4,4,2,5,5,5,1,2,3,2,1,4,2,4,4,3,3
"261",8,3,3,5,4,4,2,2,5,4,3,4,3,4,4,2,2,3,3,3,2,4,2,1,4,2,1,2,2,2
"262",8,4,4,5,4,3,2,4,4,3,2,3,2,4,4,2,4,5,4,1,2,2,1,1,3,3,2,3,3,2
"263",8,3,4,3,3,2,1,4,2,2,1,2,3,3,3,2,3,5,3,2,1,3,2,1,2,2,5,3,2,3
"264",8,3,2,7,2,3,1,2,4,4,5,6,4,4,3,4,4,3,5,1,1,2,1,4,3,2,2,3,3,3
"265",8,3,3,6,3,3,2,1,5,4,4,4,2,4,3,3,5,6,4,2,2,4,2,6,3,2,3,3,2,3
"266",8,3,3,7,2,3,3,1,6,4,3,4,1,4,3,3,6,6,5,1,3,3,2,5,3,2,2,2,2,2
"267",8,4,4,5,3,2,1,2,4,4,3,4,1,4,4,2,4,5,3,5,2,1,1,1,2,2,4,5,4,4
"268",8,3,3,7,4,5,4,2,7,4,3,4,3,5,4,4,4,4,4,1,3,4,2,3,5,2,3,3,3,2
"269",8,5,5,5,5,3,3,1,6,3,3,5,4,6,5,3,4,4,4,1,3,4,2,1,5,2,3,4,4,2
"270",9,3,3,6,3,3,2,1,6,3,2,3,1,3,3,2,4,5,3,1,2,2,1,5,2,4,2,3,2,3
"271",9,2,2,5,2,3,1,2,4,5,4,4,2,4,3,5,5,5,4,3,3,4,3,1,2,1,1,2,2,2
"272",9,2,2,4,2,2,1,1,4,4,3,4,2,3,3,3,5,5,4,1,2,2,2,5,2,3,1,1,1,1
"273",9,2,1,7,1,2,1,1,6,4,3,4,2,2,2,2,1,3,2,1,1,5,3,7,3,3,3,4,4,2
"274",9,1,1,3,2,3,2,1,6,4,4,4,2,2,1,2,2,4,2,1,1,3,2,1,2,4,3,4,4,2
"275",9,3,3,5,3,3,1,4,3,3,1,2,1,3,3,1,3,5,3,3,1,1,1,5,1,4,3,3,3,3
"276",9,2,2,5,3,3,3,1,7,3,4,6,2,3,2,3,3,4,3,1,1,2,1,1,4,2,3,5,4,3
"277",9,1,2,2,2,3,1,5,3,4,3,3,2,3,2,2,3,4,3,3,2,1,1,3,1,2,4,4,3,3
"278",9,1,1,3,1,1,1,1,3,5,5,5,4,3,2,4,4,4,4,1,2,4,2,5,2,3,2,3,4,1
"279",9,2,2,3,1,2,1,1,4,3,3,4,1,2,2,2,1,4,2,1,3,2,1,1,1,5,2,4,4,2
"280",9,1,1,2,2,3,1,2,3,3,4,5,2,2,1,2,3,4,3,1,1,1,1,1,2,3,3,3,2,2
"281",9,1,1,3,1,2,1,1,5,4,3,4,1,3,1,4,4,4,5,1,1,2,2,1,2,2,2,4,3,2
"282",9,1,1,6,1,1,1,3,1,3,3,4,2,1,1,2,1,3,1,1,4,2,1,1,2,4,2,2,1,3
"283",9,1,1,3,2,3,2,2,4,4,3,4,1,3,2,3,2,3,3,1,1,3,2,4,2,4,1,2,2,2
"284",9,2,3,1,2,2,1,3,2,3,2,4,2,2,2,3,2,4,3,1,1,1,1,6,2,4,3,4,2,4
"285",9,2,1,7,2,3,2,1,7,3,4,6,7,4,2,5,3,2,5,1,2,3,1,1,7,1,1,1,1,1
"286",9,2,2,2,1,1,1,1,3,2,2,3,1,2,2,2,2,4,3,1,1,1,1,1,1,4,3,5,3,4
"287",9,1,1,1,1,2,1,2,1,5,6,6,4,3,1,5,1,3,2,1,1,2,2,7,3,4,3,3,4,1
"288",9,1,1,1,1,1,1,2,1,4,2,3,1,2,1,2,3,4,3,1,2,1,1,1,1,4,2,2,2,2
"289",9,2,2,4,2,2,1,2,4,6,5,5,4,5,1,6,3,4,3,4,1,3,2,5,3,1,1,2,2,1
"290",9,1,1,1,1,2,1,2,3,6,3,3,1,3,1,4,4,6,3,1,2,2,1,3,2,5,2,2,1,2
"291",9,3,3,5,2,3,4,3,5,4,3,4,1,4,3,3,2,4,2,3,1,5,3,5,3,2,5,4,4,3
"292",9,2,2,5,2,3,1,2,4,4,3,4,3,3,3,3,3,4,4,1,2,1,1,4,2,2,3,4,3,3
"293",9,1,2,1,2,2,1,1,4,3,3,4,1,2,2,2,3,5,3,2,2,1,1,1,1,4,1,2,2,1
"294",9,2,1,7,2,5,1,1,7,3,4,5,4,3,2,4,3,2,5,1,2,6,3,6,4,2,3,4,2,5
"295",9,1,2,1,1,1,1,2,1,5,3,3,1,3,1,3,1,4,1,1,3,1,2,3,1,4,1,2,2,1
"296",9,2,2,4,2,3,1,2,4,3,2,3,1,2,2,2,2,4,2,1,3,1,1,1,2,5,3,4,4,3
"297",9,2,2,5,1,2,1,1,4,5,4,4,4,4,2,5,4,4,4,1,2,2,2,1,2,2,2,2,2,2
"298",9,1,2,1,1,2,1,1,3,3,3,4,1,2,1,2,2,4,2,2,3,2,1,1,2,5,3,5,5,2
"299",9,1,2,2,2,3,2,1,5,3,2,3,1,2,2,2,1,4,1,2,1,1,1,3,1,5,2,4,3,2
"300",9,1,2,2,1,2,1,1,3,2,1,1,1,1,1,1,1,4,1,1,2,1,1,1,2,6,2,3,3,3
"301",9,2,2,3,1,1,1,1,3,3,3,4,1,2,1,2,3,5,3,1,2,1,1,1,1,4,3,4,3,2
"302",9,2,1,6,2,4,1,1,6,4,3,4,2,3,2,3,1,2,2,1,3,2,1,1,2,3,2,3,3,1
"303",9,1,2,1,2,2,1,2,2,3,2,3,1,2,2,1,1,3,1,1,2,2,2,6,1,4,3,3,2,2
"304",10,5,6,4,5,3,3,4,4,3,2,3,1,5,5,2,5,6,4,2,4,6,4,5,2,3,4,5,3,3
"305",10,3,3,4,3,3,3,3,4,4,2,3,1,4,3,3,4,5,4,3,2,2,1,1,3,2,3,3,3,2
"306",10,5,4,5,5,3,4,3,5,3,3,4,4,5,5,2,3,3,4,2,1,4,1,3,7,2,2,3,2,2
"307",10,5,5,4,3,2,4,3,4,2,2,4,1,4,4,2,2,5,3,3,3,2,2,7,3,4,3,4,3,3
"308",10,3,4,3,3,2,1,1,4,4,4,4,4,6,4,4,6,6,5,1,3,4,3,1,3,2,3,4,4,3
"309",10,3,4,2,4,3,2,2,4,2,2,4,1,3,3,2,3,4,3,1,2,3,2,1,2,3,4,7,3,6
"310",10,5,5,6,3,2,3,1,5,4,3,4,1,5,4,4,3,5,3,4,2,2,1,1,3,4,6,4,3,4
"311",10,4,3,6,5,4,6,2,7,4,4,5,1,6,4,4,5,4,5,1,3,4,2,6,4,1,3,4,2,3
"312",10,4,4,3,3,2,1,2,3,3,3,4,3,4,4,2,2,5,2,5,2,1,1,1,2,4,4,4,4,2
"313",10,4,4,4,3,2,3,1,5,2,2,3,1,4,4,2,2,4,2,6,4,2,1,1,3,3,4,4,4,2
"314",10,5,5,5,4,3,2,1,5,2,2,4,1,4,4,2,5,5,5,2,3,3,2,1,1,2,3,3,1,4
"315",10,3,3,3,3,3,1,2,4,2,2,3,1,3,3,2,1,4,2,1,2,1,1,1,1,4,6,5,4,3
"316",10,3,4,3,3,2,1,5,2,3,3,4,1,4,4,2,3,4,3,1,4,2,1,5,2,2,4,4,3,3
"317",10,4,4,4,6,4,5,1,6,2,2,5,1,5,5,2,3,3,4,1,1,3,2,6,3,2,4,5,4,3
"318",10,4,4,5,5,3,2,1,5,4,2,3,2,5,5,3,5,6,4,1,2,5,3,6,3,2,3,5,3,4
"319",10,3,3,6,4,4,5,1,7,4,4,4,2,4,4,3,5,5,5,2,4,4,2,6,5,1,2,3,2,2
"320",10,2,2,5,4,4,3,2,6,3,3,4,2,4,3,3,1,3,2,1,2,2,1,1,4,3,1,3,2,3
"321",10,4,5,4,4,3,3,2,5,3,2,3,1,5,4,3,3,5,3,3,2,4,2,6,3,2,5,5,3,5
"322",10,4,3,6,3,3,3,1,6,3,4,5,3,4,3,3,3,4,3,2,2,3,2,1,4,2,4,6,4,4
"323",10,3,3,4,4,4,3,2,6,4,3,4,3,4,3,3,3,4,3,1,4,3,2,1,4,3,5,6,5,2
"324",10,3,4,4,4,3,2,2,5,4,2,3,1,5,4,3,5,6,4,3,2,4,2,1,2,2,3,3,2,2
"325",10,3,4,2,2,2,1,2,3,4,2,3,1,3,2,3,3,6,3,5,4,1,1,1,1,4,5,4,2,4
"326",10,3,4,4,5,4,7,2,6,2,2,4,1,4,4,2,5,5,5,1,4,4,2,4,6,2,5,6,5,3
"327",10,4,4,6,4,3,4,2,6,2,2,3,1,4,5,2,4,4,5,3,2,1,1,1,2,2,3,4,4,1
"328",10,5,5,4,5,3,2,3,4,2,2,3,1,4,5,1,4,6,3,3,4,5,4,6,2,3,4,5,5,2
"329",10,5,5,6,6,3,5,1,6,1,2,3,1,4,5,2,3,3,3,2,3,4,2,1,4,2,6,7,7,2
"330",10,3,4,3,4,3,2,6,3,2,2,4,1,4,4,2,3,3,3,1,2,2,2,1,2,2,3,4,2,4
"331",10,4,4,4,3,2,1,2,3,3,2,3,1,3,3,2,2,5,2,4,3,1,1,1,1,4,4,4,4,2
"332",10,5,4,5,3,2,1,1,4,3,2,3,1,4,5,2,4,5,3,4,3,1,1,5,1,3,3,4,3,2
"333",10,4,4,5,3,2,2,3,4,2,2,3,1,3,3,2,4,5,3,3,3,2,2,3,2,2,5,5,5,2
"334",10,4,4,4,3,3,3,2,5,2,2,2,2,3,3,2,3,4,3,1,2,2,1,5,3,4,4,5,4,4
"335",10,4,5,4,3,2,3,1,5,3,2,3,1,4,4,2,4,6,3,5,2,2,1,1,1,3,4,5,4,3
"336",10,5,5,4,4,2,1,1,4,2,2,4,1,3,4,1,4,7,3,4,1,1,1,1,2,5,4,6,4,4
"337",10,4,5,4,4,2,2,1,5,3,3,4,4,5,4,3,3,5,3,5,4,2,1,3,4,2,6,5,4,4
"338",10,3,3,6,3,3,2,3,5,2,2,3,1,4,4,2,1,2,2,3,1,1,1,6,2,2,3,4,3,3
"339",11,3,3,4,3,3,3,1,6,4,3,4,2,3,3,3,4,5,3,1,2,3,1,3,4,4,3,5,4,4
"340",11,3,3,3,2,2,1,2,4,4,2,3,2,2,2,2,4,6,3,2,1,1,1,1,2,5,4,4,2,5
"341",11,4,3,7,3,3,2,1,6,4,3,4,4,4,4,3,5,4,5,2,2,2,1,5,5,2,1,2,1,2
"342",11,5,4,6,5,3,3,2,6,4,3,4,4,4,4,2,3,5,3,2,1,3,1,1,6,3,1,3,2,2
"343",11,4,4,5,3,3,1,1,5,4,3,4,1,5,4,3,4,5,3,1,1,4,2,5,2,3,2,3,2,3
"344",11,4,4,5,3,2,3,2,5,3,2,3,1,3,3,2,5,6,4,4,3,3,2,1,3,2,2,1,2,1
"345",11,5,4,6,4,3,2,2,5,3,3,4,2,5,4,3,3,4,3,1,3,4,2,1,3,2,3,3,1,4
"346",11,3,3,6,4,4,4,2,7,3,3,4,3,4,4,3,2,3,3,1,3,5,2,6,5,2,3,4,2,4
"347",11,2,2,3,1,1,1,4,1,3,2,3,1,2,1,2,2,4,2,1,1,2,2,1,1,3,3,3,2,4
"348",11,4,4,6,4,3,3,4,5,4,3,4,1,4,4,2,5,5,5,2,2,3,2,5,2,2,2,2,2,1
"349",11,3,3,6,4,4,6,1,7,4,3,4,1,5,4,4,4,3,5,2,1,5,2,5,5,1,1,2,1,3
"350",11,3,3,5,2,2,1,2,4,4,3,4,3,4,3,3,3,4,3,2,2,2,1,1,3,3,1,2,2,1
"351",11,3,2,6,3,4,1,1,6,4,3,4,4,4,3,4,5,4,5,1,1,2,1,1,3,2,3,4,3,3
"352",11,5,4,6,4,2,3,1,5,4,3,4,2,5,5,3,6,6,5,2,2,3,1,5,5,3,2,2,2,2
"353",11,4,4,6,5,4,4,1,7,4,4,4,4,5,4,4,5,5,5,2,1,5,2,5,6,1,1,1,1,1
"354",11,3,3,5,3,3,3,3,5,4,2,3,1,4,3,2,3,4,3,1,3,4,2,6,4,3,1,3,1,3
"355",11,3,3,6,2,2,2,3,4,3,3,4,1,3,3,3,3,4,3,1,2,3,2,1,2,4,2,3,3,1
"356",11,3,3,5,3,2,3,1,5,3,3,4,1,4,3,3,5,6,4,2,2,1,1,1,2,3,2,3,3,3
"357",11,3,3,5,3,3,1,1,5,3,2,3,2,3,3,1,3,5,3,1,1,2,2,1,2,4,2,3,3,1
"358",11,4,3,7,4,4,4,1,7,4,3,3,4,4,4,3,4,5,4,4,2,3,1,1,6,3,1,2,2,2
"359",11,4,3,6,5,4,6,2,7,4,2,3,1,4,4,2,5,5,5,1,2,4,2,6,4,3,3,4,4,2
"360",11,2,2,3,1,2,2,2,4,4,3,4,1,2,2,2,3,4,3,1,2,2,2,6,2,4,2,4,4,2
"361",11,3,3,6,5,5,5,3,6,4,3,3,2,4,5,2,2,3,3,1,2,2,1,1,5,4,2,4,1,5
"362",11,2,3,4,3,3,2,1,5,4,3,4,2,4,3,4,6,6,5,1,3,4,2,6,4,2,1,2,1,2
"363",11,3,3,6,4,4,2,2,5,3,3,4,3,4,4,2,5,5,5,1,2,4,2,5,4,2,3,2,2,2
"364",11,4,4,5,4,3,1,1,5,3,3,4,1,4,3,3,2,5,2,4,2,2,2,5,2,3,2,3,2,2
"365",11,3,3,4,2,2,1,3,2,2,2,3,1,2,2,2,1,5,1,1,1,4,2,6,2,5,2,3,3,2
"366",11,4,4,5,4,4,3,3,5,3,2,3,1,4,4,2,3,4,3,1,2,3,2,5,3,2,2,2,1,3
"367",11,3,4,3,2,2,1,3,3,3,2,3,1,4,3,3,3,4,3,5,3,4,2,4,2,3,5,5,5,2
"368",11,4,4,5,3,2,1,1,4,3,2,3,2,4,4,2,5,6,4,1,2,2,1,1,2,5,2,3,2,2
"369",11,2,2,5,2,2,1,1,5,6,5,5,5,5,3,5,4,4,5,1,2,3,1,1,5,2,1,2,1,2
"370",11,4,4,5,3,3,1,2,4,5,3,4,3,5,4,4,4,5,4,1,2,2,1,1,3,2,3,3,3,2
"371",11,3,3,5,2,2,1,3,4,4,3,3,1,4,3,3,3,5,3,1,1,3,2,6,1,3,1,2,1,2
"372",11,3,3,6,4,4,5,1,7,4,3,4,2,4,4,3,4,4,4,1,2,4,2,1,4,2,4,4,3,3
"373",12,4,4,6,4,3,3,1,6,3,2,3,1,4,4,2,4,5,3,1,3,1,1,1,2,4,3,3,2,2
"374",12,3,3,4,3,2,2,1,5,3,2,3,1,4,3,2,3,4,3,2,2,2,2,7,2,3,3,4,2,4
"375",12,3,4,4,2,2,1,2,3,5,3,4,2,4,3,4,3,6,3,2,2,3,2,1,2,4,3,3,2,2
"376",12,3,3,5,3,3,1,1,5,3,2,3,1,4,3,2,4,5,4,1,2,1,1,1,2,1,4,4,3,3
"377",12,5,4,5,3,2,2,2,4,3,3,4,1,4,4,3,6,6,4,3,2,4,2,6,2,2,4,4,2,4
"378",12,2,2,4,2,2,1,3,2,2,2,3,1,2,2,2,1,3,2,1,1,2,2,4,1,2,4,4,2,4
"379",12,2,2,4,2,2,1,3,3,3,2,3,1,2,3,2,3,4,3,2,1,1,1,1,1,2,6,6,3,5
"380",12,3,3,5,3,2,2,3,4,3,2,3,1,3,3,2,3,5,3,1,4,3,2,1,2,3,4,4,3,4
"381",12,3,3,7,3,3,2,1,6,3,2,2,1,3,3,2,3,4,3,2,2,2,2,5,2,2,3,3,2,2
"382",12,3,3,5,4,4,3,2,6,3,2,3,1,4,4,2,3,4,3,1,2,4,3,5,4,3,3,4,3,3
"383",12,4,4,5,3,2,1,3,3,2,2,3,1,3,3,1,3,5,3,5,3,1,2,1,1,1,3,4,4,3
"384",12,2,3,3,2,2,2,2,4,2,2,4,1,3,3,2,2,3,3,1,1,2,1,5,2,4,5,4,2,4
"385",12,2,3,3,1,1,1,1,3,2,2,4,1,2,2,2,2,4,3,1,2,2,2,1,1,4,4,5,4,4
"386",12,3,3,3,3,2,2,4,3,3,1,2,1,3,3,2,3,5,3,3,1,1,1,1,2,3,2,3,2,3
"387",12,3,3,5,4,3,3,3,5,3,2,3,1,4,3,2,3,3,3,1,3,4,2,4,4,2,3,3,3,2
"388",12,4,4,4,4,3,3,2,5,4,3,3,2,5,4,3,5,5,5,1,4,4,2,1,4,3,4,3,3,2
"389",12,2,2,5,2,3,1,1,5,5,5,5,4,5,2,6,5,4,5,1,3,4,2,4,4,2,2,4,3,3
"390",12,5,5,5,3,2,3,3,4,3,3,5,1,5,4,2,4,5,3,4,3,2,1,4,2,2,4,4,2,4
"391",12,2,3,3,3,3,2,1,5,3,2,3,1,3,3,2,2,4,2,1,2,3,3,1,2,4,3,4,3,3
"392",12,4,4,5,3,2,2,3,4,3,2,3,1,3,4,1,3,5,3,3,3,1,1,5,2,5,2,3,2,2
"393",12,3,3,4,3,3,1,1,5,5,5,4,4,5,4,4,5,5,4,3,2,4,2,6,4,1,1,2,1,2
"394",12,2,3,2,2,2,2,3,3,3,3,4,1,2,2,2,1,4,1,1,2,1,1,1,1,5,4,5,5,2
"395",12,6,6,5,5,2,7,2,6,4,3,4,1,6,6,2,4,5,3,4,3,3,2,1,6,2,6,5,5,2
"396",12,3,4,4,3,2,1,2,4,3,2,3,2,3,3,2,4,5,3,2,2,2,1,7,2,3,4,5,2,5
"397",12,2,3,1,3,3,1,3,3,3,2,3,1,2,3,2,1,4,1,3,1,3,2,4,1,4,5,7,4,5
"398",12,4,4,5,3,2,2,2,4,2,2,4,2,4,4,3,3,4,3,2,2,2,1,6,3,2,4,4,3,3
"399",12,4,4,5,4,3,1,2,5,2,1,2,2,3,3,2,3,5,3,1,3,2,1,1,2,3,5,4,3,4
"400",12,3,3,4,2,2,1,4,3,3,2,3,1,3,3,2,4,4,4,1,3,1,1,1,1,2,5,5,3,4
"401",12,4,4,5,4,3,2,1,5,4,2,3,2,4,4,2,3,5,3,2,3,2,2,6,3,4,4,5,4,4
"402",12,2,2,6,2,3,1,1,6,2,3,5,4,3,3,3,3,3,4,1,1,3,1,4,4,2,1,2,1,3
"403",12,4,4,5,3,2,2,3,4,4,3,3,2,4,3,3,3,5,3,6,3,2,1,1,3,2,5,5,4,3
"404",12,2,2,5,2,2,1,1,5,4,3,4,1,3,2,3,3,4,3,1,3,2,2,1,2,3,2,4,2,3
"405",12,2,3,3,2,2,1,2,4,4,2,3,1,3,3,2,4,5,3,2,1,5,4,7,2,3,4,6,3,6
"406",12,4,4,4,3,2,2,3,4,4,3,4,2,5,3,4,2,5,2,2,2,4,2,5,3,4,4,5,2,4
"407",12,5,5,5,3,2,1,3,3,5,3,4,2,6,4,5,4,7,3,4,3,4,3,1,2,3,3,4,3,3
"408",13,3,3,4,2,2,1,1,4,2,2,3,2,3,2,2,1,4,1,3,2,6,4,7,2,4,4,5,4,2
"409",13,2,2,4,2,2,1,1,4,4,4,4,3,4,3,4,3,3,4,1,2,2,1,1,3,2,2,3,3,3
"410",13,4,3,6,4,4,6,2,7,3,3,5,2,5,5,3,3,2,5,1,2,4,2,6,6,1,2,2,1,2
"411",13,5,5,5,4,3,1,2,4,5,3,4,3,6,4,5,5,6,4,7,1,2,2,4,2,2,4,4,3,3
"412",13,3,3,7,3,4,1,1,6,3,2,3,4,3,3,2,4,4,5,1,1,3,1,1,4,1,3,4,3,3
"413",13,2,1,6,2,3,1,2,4,5,3,4,3,4,2,3,2,3,3,2,4,3,2,1,2,3,1,2,2,2
"414",13,3,2,6,3,3,1,2,4,3,4,6,4,4,3,3,3,3,4,1,1,5,4,6,2,1,2,4,3,3
"415",13,2,3,4,3,4,4,1,6,4,4,5,3,4,3,4,4,4,5,1,3,2,1,5,5,2,2,3,3,3
"416",13,2,2,5,2,4,4,2,6,4,4,5,3,4,2,4,3,2,5,1,1,2,1,1,5,1,3,4,4,3
"417",13,3,3,6,3,4,3,1,7,4,4,5,5,6,3,6,4,3,5,1,1,3,1,1,6,1,4,5,3,4
"418",13,2,2,5,3,4,1,1,6,4,3,4,2,4,3,4,5,4,5,1,2,3,3,1,2,1,2,3,1,4
"419",13,2,3,2,2,2,1,3,2,3,1,2,1,2,2,2,3,6,3,3,2,1,1,1,1,4,2,2,1,3
"420",13,4,3,6,4,4,3,1,7,4,4,5,4,5,5,3,5,4,5,4,3,3,1,4,5,1,2,3,1,4
"421",13,2,2,3,1,2,1,2,3,3,4,5,1,3,1,4,1,3,2,1,2,2,1,1,3,4,3,4,2,3
"422",13,2,3,2,1,1,2,3,3,3,3,4,1,1,1,2,2,5,2,1,3,1,1,1,2,5,3,4,3,3
"423",13,4,5,3,5,3,3,3,4,2,1,2,1,4,5,1,4,5,3,2,1,2,1,1,2,3,4,6,4,5
"424",13,2,3,3,2,2,1,3,3,3,3,4,1,2,2,2,4,6,3,1,4,3,2,6,2,5,2,4,3,3
"425",13,3,3,6,3,3,2,1,6,4,3,4,2,4,3,4,4,4,4,2,3,4,3,6,3,2,2,3,2,3
"426",13,3,3,6,5,5,4,1,7,3,3,5,3,5,4,3,2,2,4,1,1,2,1,1,5,1,2,3,2,3
"427",13,3,3,5,3,3,1,3,4,4,3,4,2,4,4,3,4,5,3,2,3,2,3,7,2,2,3,3,3,2
"428",13,3,3,5,3,2,1,1,4,2,2,3,1,2,3,1,2,4,3,1,2,1,1,1,1,4,3,3,3,2
"429",13,2,3,3,3,3,3,1,6,4,3,3,1,4,3,3,5,5,5,1,3,2,1,1,3,3,3,4,2,4
